fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,daily_return,ma_7,ma_30,volatility_14,cum_return,std_30,prediccion
2021-01-21,19.37,20.47,17.9,19.35,19.35,,-0.13150807899461403,24.228571428571428,16.712666666666667,0.12058127251635178,7.234042553191456,6.252496292286589,19.329799999999967
2021-01-22,20.3,22.5,20.28,20.97,20.97,,0.08372093023255811,23.765714285714285,17.082666666666668,0.12157262922511217,7.923404255319113,6.161374081705534,20.9447
2021-01-25,22.01,22.25,19.16,19.67,19.67,,-0.061993323795898725,23.164285714285715,17.44333333333333,0.12291564749431816,7.370212765957415,5.976760934182316,19.65500000000001
2021-01-26,18.98,20.3,18.37,19.32,19.32,,-0.017793594306049876,21.795714285714286,17.776,0.11993494562683345,7.22127659574465,5.784838447361258,19.312299999999983
2021-01-27,17.79,18.93,16.75,17.93,17.93,,-0.07194616977225676,20.674285714285713,18.084999999999997,0.12130716891416617,6.629787234042524,5.522755902502005,17.908000000000012
2021-01-28,18.39,22.41,17.75,19.93,19.93,,0.11154489682097046,19.92142857142857,18.444666666666667,0.1149522834201936,7.480851063829755,5.265484051713632,19.91140000000001
2021-01-29,24.5,24.74,19.66,20.52,20.52,,0.02960361264425493,19.669999999999998,18.78933333333333,0.10425323564038465,7.731914893616988,5.039406049658369,20.569299999999995
2021-02-01,20.17,20.48,18.69,19.98,19.98,,-0.02631578947368418,19.759999999999998,19.096666666666668,0.09692271309799845,7.502127659574436,4.808708575170631,19.96630000000001
2021-02-02,20.56,22.18,19.62,21.49,21.49,,0.07557557557557537,19.834285714285716,19.466333333333335,0.09730209342176338,8.144680851063793,4.535618030604017,21.476800000000004
2021-02-03,22.14,23.64,21.72,22.85,22.85,,0.06328524895300158,20.28857142857143,19.893000000000004,0.09888742953894056,8.723404255319112,4.209609818924579,22.84069999999997
2021-02-04,23.47,23.5,21.42,23.08,23.08,,0.010065645514222954,20.825714285714287,20.29433333333333,0.07878313270359409,8.82127659574464,3.8989518338008318,23.067699999999977
2021-02-05,23.58,24.39,22.93,23.38,23.38,,0.01299826689774708,21.604285714285712,20.58533333333333,0.07406000207885018,8.948936170212725,3.787344382448523,23.43170000000004
2021-02-08,27.3,32.9,25.9,32.79,32.79,,0.40248075278015394,23.441428571428567,21.21466666666667,0.13114850607594075,12.953191489361645,4.18736748289204,32.7997
2021-02-09,35.56,41.88,33.23,39.86,39.86,,0.21561451662092113,26.204285714285714,22.106,0.13346947123460387,15.961702127659507,5.142044139351051,39.87380000000003
2021-02-10,37.04,39.74,32.25,36.56,36.56,,-0.08278976417461104,28.572857142857142,22.803,0.12894070980264194,14.557446808510578,5.630709608002811,36.54219999999995
2021-02-11,42.35,46.64,40.83,43.09,43.09,,0.1786105032822758,31.658571428571427,23.713,0.13309842057841903,17.33617021276589,6.583623962739566,43.376600000000025
2021-02-12,46.14,52.73,43.66,49.28,49.28,,0.14365281967973997,35.434285714285714,24.78033333333333,0.129918104019489,19.970212765957367,7.954251295889572,49.18310000000005
2021-02-16,55.04,61.27,54.35,59.5,59.5,,0.20738636363636354,40.63714285714286,26.197333333333333,0.13152685091665062,24.319148936170116,10.033328231563983,61.33549999999998
2021-02-17,67.84,79.5,61.7,77.9,77.9,,0.3092436974789916,48.425714285714285,28.244666666666667,0.13468523978227123,32.148936170212636,13.610790023267247,73.79939999999989
2021-02-18,72.76,78.75,58.77,62.03,62.03,,-0.20372272143774073,52.60285714285715,29.698666666666668,0.15984097108186957,25.39574468085096,14.801746339964202,64.29629999999999
2021-02-19,68.8,77.82,67.42,71.33,71.33,,0.14992745445752043,57.098571428571425,31.433666666666667,0.15926446112926473,29.353191489361578,16.492392913794784,69.72519999999994
2021-02-22,61.0,69.45,59.7,64.76,64.76,,-0.09210710780877607,61.12714285714286,32.835,0.16429661825585146,26.557446808510527,17.482775907969415,64.60990000000011
2021-02-23,53.7,56.89,45.02,48.8,48.8,,-0.24644842495367525,61.94285714285714,33.57533333333334,0.18861579235456297,19.76595744680842,17.678366427366242,48.87740000000007
2021-02-24,53.41,56.46,50.86,52.27,52.27,,0.0711065573770493,62.370000000000005,34.562999999999995,0.1885858597184499,21.242553191489268,17.872980020902677,52.07960000000006
2021-02-25,54.33,55.89,45.22,45.67,45.67,,-0.12626745743256174,60.39428571428572,35.278333333333336,0.19568644118117642,18.434042553191407,17.87378046639601,45.620800000000024
2021-02-26,41.99,47.75,40.55,43.74,43.74,,-0.042259689073790185,55.51428571428572,35.940333333333335,0.19741172845102273,17.61276595744673,17.80470617432433,43.98909999999992
2021-03-01,49.04,53.81,46.58,53.6,53.6,,0.22542295381801547,54.31,36.76366666666667,0.1787960301130246,21.808510638297776,18.037490169344387,53.61280000000004
2021-03-02,57.0,57.02,48.5,49.1,49.1,,-0.08395522388059706,51.13428571428572,37.541000000000004,0.17541277588986107,19.893617021276505,18.05031021798565,49.1879
2021-03-03,55.14,55.28,48.6,49.57,49.57,,0.0095723014256619,48.964285714285715,38.35333333333334,0.17259395218225207,20.093617021276504,18.024119153633215,49.47980000000001
2021-03-04,47.4,49.0,41.33,44.29,44.29,,-0.10651603792616504,48.32,39.087,0.17125386847696583,17.846808510638215,17.79378158524624,44.345899999999965
2021-03-05,44.99,45.25,34.25,40.3,40.3,,-0.09008805599458125,46.61,39.785333333333334,0.16916540512215075,16.14893617021269,17.39920068186513,40.50570000000003
2021-03-08,42.2,43.65,37.62,38.98,38.98,,-0.032754342431761785,45.65428571428571,40.385666666666665,0.15819245190071723,15.587234042553117,17.034501639083956,38.8148
2021-03-09,43.95,54.0,43.72,52.16,52.16,,0.3381221139045665,46.857142857142854,41.46866666666667,0.16291249918487963,21.195744680850964,16.701602800089393,52.05579999999999
